NA,"Klima und andere @PHENOMENA$ Phänomene, die die Biodiversität beeinflussen, erfordern eine Überwachung, um @ENVIRONMENT$-Änderungen zu verfolgen und politische sowie Managementmaßnahmen zu leiten ."
occur_in,@ENVIRONMENT$ sind wichtige Quellen von @MATTER$ ( Primärproduktion ) für die Regalen und spielen eine entscheidende Rolle im globalen Nährstoffkreislauf .
have,"Die Höhe ist für einen stehenden Baum , @QUALITY$ für einen @ORGANISM$ , der auf dem Boden liegt ."
NA,"Eine steigende globale Nachfrage nach Lebensmitteln, gekoppelt mit dem weit verbreiteten Rückgang der @ORGANISM$-Vielfalt, bleibt ein internationales Anliegen in @PHENOMENA$ und der genetischen Erhaltung ."
have,"-- Die Simpson-Diversität wird durch D #ERROR! sum p_i^2 angegeben, wobei p_i die relative @QUALITY$ des i-ten @ORGANISM$ darstellt ."
have,"und Buscot, F. (2013): @QUALITY$ von 12 CSPs basierend auf den @ORGANISM$ ITS rDNA Pyrotags."
have,Retention Cuts unterstützten eine höhere Artenvielfalt und eine größere Häufigkeit von Waldarten als Kahlschläge sowie eine höhere @QUALITY$ und Häufigkeit von @ORGANISM$ als unbewirtschaftete Wälder.
occur_in,"Wir stützen uns auf einen räumlich replizierten Datensatz über kleine Säugetiere des Atlantischen Waldes, der aus 16 Probenahmestellen besteht, die zwischen Wäldern und Matrixlebensräumen in jeweils fünf 3600-ha Landschaften (mit einer Abdeckung von @ENVIRONMENT$ von 5 % bis 45 %) aufgeteilt sind, sowie auf eine a priori Klassifikation von @ORGANISM$ in Lebensraumanforderungs-Kategorien (Waldspezialisten, Lebensraum-Generalissten und Spezialisten für offene Flächen)."
NA,"Methoden zur Quantifizierung von Niederschlag: Niederschlagsmenge Freifeld (Sammelbehälter) mm gemessen mit einem Niederschlags-Sammelbehälter; Niederschlagsmenge offenes @ENVIRONMENT$ (Vaisala) mm gemessen mit dem Vaisala-Sensor -- - @QUALITY$ Freifeld (Vaisala) mm/h gemessen mit dem Vaisala-Sensor -- - Spitzen-Niederschlagsintensität Freifeld (Vaisala) mm/h gemessen mit dem Vaisala-Sensor -- - Durchschnitt der fünf höchsten fünfminütigen Intensitäten Freifeld (Vaisala) gemessen mit dem Vaisala-Sensor -- - Niederschlagsmenge (Tipping-Bucket) mm gemessen mit dem Tipping-Bucket-Regenmesser -- - Durchschnittliche Niederschlagsintensität (Tipping-Bucket) mm/h gemessen mit dem Tipping-Bucket-Regenmesser -- - Spitzen-Niederschlagsintensität (Tipping-Bucket) mm/h gemessen mit dem Tipping-Bucket-Regenmesser Durchschnitt der fünf höchsten fünfminütigen Intensitäten (Tipping-Bucket) -- Durchschnitt der fünf höchsten fünfminütigen Intensitäten (Tipping-Bucket) -- gemessen mit dem Tipping-Bucket-Regenmesser Windgeschwindigkeit (wind_v), Meter pro Sekunde wind_v Windgeschwindigkeit (wind_v: durchschnittliche Windgeschwindigkeit m/s -- durchschnittliche Windgeschwindigkeit -- gemessen mit dem Vaisala-Sensor) dimensionslos real Windgeschwindigkeit Windgeschwindigkeit durchschnittliche Windgeschwindigkeit m/s -- durchschnittliche Windgeschwindigkeit -- gemessen mit dem Vaisala-Sensor Windgeschwindigkeit (pwind_v), Meter pro Sekunde pwind_v Windgeschwindigkeit (pwind_v: Spitzenwindgeschwindigkeit m/s -- Spitzenwindgeschwindigkeit -- gemessen mit dem Vaisala-Sensor) dimensionslos real Windgeschwindigkeit Windgeschwindigkeit Spitzenwindgeschwindigkeit m/s -- Spitzenwindgeschwindigkeit -- gemessen mit dem Vaisala-Sensor ja 13"
occur_in,"Es gibt spezifische Vorschriften für Pazifische Austern (@ORGANISM$), um die Einführung des ostreid Herpesvirus in bestimmten Gebieten von @LOCATION$ und dem Vereinigten Königreich zu verhindern."
occur_in,"Unsere Ergebnisse zeigen, dass Kohlenstoffpools und Biodiversität unterschiedliche Erholungsraten unter passiver, sekundärer Sukzession aufweisen und dass die Kolonisierung durch ungestörte @ENVIRONMENT$ @ORGANISM$ langsam ist."
occur_in,"Da die Hypothese aufgestellt wurde, dass die Auftriebskraft von den Raten der Unterwasser-Photosynthese abhängt, untersuchten wir die Rolle der Verfügbarkeit von gelöstem CO2 und PAR auf Photosynthese, @PHENOMENA$ und Auftrieb in einem kontrollierten @ENVIRONMENT$ Experiment."
NA,Methoden zur Quantifizierung von @PHENOMENA$: @QUALITY$ Freifeld (Sammelbehälter) mm gemessen mit einem Niederschlags-Sammelbehälter; Niederschlagsmenge Freifeld (Vaisala) mm gemessen mit dem Vaisala-Sensor -- - durchschnittliche Niederschlagsintensität Freifeld (Vaisala) mm/h gemessen mit dem Vaisala-Sensor -- - Spitzen-Niederschlagsintensität Freifeld (Vaisala) mm/h gemessen mit dem Vaisala-Sensor -- - Durchschnitt der fünf höchsten fünfminütigen Intensitäten Freifeld (Vaisala) gemessen mit dem Vaisala-Sensor -- - Niederschlagsmenge (Tipping-Bucket) mm gemessen mit dem Tipping-Bucket-Regenmesser -- - durchschnittliche Niederschlagsintensität (Tipping-Bucket) mm/h gemessen mit dem Tipping-Bucket-Regenmesser -- - Spitzen-Niederschlagsintensität (Tipping-Bucket) mm/h gemessen mit dem Tipping-Bucket-Regenmesser (am_b: Niederschlagsmenge Freifeld (Sammelbehälter) mm -- Niederschlagsmenge (Sammelbehälter) -- gemessen mit einem Niederschlags-Sammelbehälter) Millimeter real Niederschlag Niederschlag gemessen an der Klimastation oder lokal innerhalb der Standorte.
have,"Das MAR, 3.704.404 km2 in @QUALITY$, macht 44,7 % niedrigere @ENVIRONMENT$ (800–3500 m Tiefe) im Nordatlantik aus und wird von feinem, weichem Sedimentsubstrat (95 % der Fläche) auf einer Reihe flacher Terrassen mit dazwischenliegenden Hängen beiderseits der Rückenachse dominiert, was zur Habitatheterogenität beiträgt."
NA,"Da Pilzpathogene wahrscheinlich ähnliche abiotische Anforderungen an das Wachstum haben wie andere Pilze, kann die Charakterisierung von @QUALITY$, die für Pilze günstig ist, auch verwendet werden, um die selektiven Drucke vorherzusagen, die pathogene Pilze auf @ORGANISM$ in verschiedenen Lebensräumen ausüben."
NA,"In verbesserten Bracheflächen war der Anteil über der halben Maximalhöhe nicht mit der Boden-@MATTER$ oder der @ORGANISM$-Vielfalt assoziiert, während der Boden-Kohlenstoff den mittleren prozentualen Überschuss besser vorhersagte als die Vielfalt."
have,"Diese Ökoton-Migrationsraten sind 12,5 bis 110 Mal langsamer als die beobachtete @QUALITY$ innerhalb desselben @ENVIRONMENT$, was auf ein Hindernis für die Migration von Arten in mittleren und hohen Höhenlagen hindeutet."
NA,"Um den Grad der Stammneigung zu bestimmen, maßen wir zunächst die Höhe des Gabelungspunktes (Höhe, an der der niedrigste lebende Kronenast des @ORGANISM$ abzweigt, ohne Epikormik oder Triebe) und dann die @QUALITY$ des Gabelungspunktes vom Stamm in Richtung des Hangs."
NA,"Das Gutianshan NNR hat eine Fläche von etwa 81 km2 und wurde 1975 zunächst als National Forest Reserve eingerichtet und wurde 2001 zu einem Nationalen @ENVIRONMENT$, ohne @ORGANISM$, nur bewachsene und kahle Flächen. Die Spritzbecher bestehen aus einer PE-Flasche, an die ein Trägersystem angebracht wurde."
occur_in,"Indikatoren: Zugang zu sauberen Brennstoffen und Technologien zum Kochen, Zugang zu Elektrizität, angepasste Nettospeicherungen, angepasste Einsparungen, landwirtschaftliche Flächen, landwirtschaftliche Methanemissionen, landwirtschaftliche Stickstoffoxidemissionen, jährliche Süßwasserentnahmen, Aquakulturproduktion, Ackerland, durchschnittlicher Niederschlag in Tiefe, Vogelarten, CO2-Emissionen, CO2-Emissionen aus Strom- und Wärmeproduktion, CO2-Emissionen aus dem Verbrauch gasförmiger Brennstoffe, CO2-Emissionen aus dem Verbrauch flüssiger Brennstoffe, CO2-Emissionen aus der verarbeitenden Industrie und dem Bauwesen, CO2-Emissionen aus anderen Sektoren, CO2-Emissionen aus Wohngebäuden sowie gewerblichen und öffentlichen Dienstleistungen, CO2-Emissionen aus dem Verbrauch fester Brennstoffe, CO2-Emissionen aus dem Verkehr, CO2-Intensität, Fangfischproduktion, Kohlemieten, Dürren, Stromproduktion aus Öl, Stromproduktion aus erneuerbaren Quellen, Energieintensitätsniveau der Primärenergie, energiebezogene Methanemissionen, Fischarten, Waldfläche, Waldmieten, Netto-THG-Emissionen/Entnahmen durch LUCF, HFC-Gasemissionen, Landfläche, @ENVIRONMENT$, wo die Höhe unter 5 Metern liegt, Säugetierarten, marine Schutzgebiete, @PHENOMENA$, Methanemissionen im Energiesektor, Mineralmieten, Sterberate, die auf Haushalts- und Umweltluftverschmutzung zurückzuführen ist, Sterberate, die auf unbeabsichtigte Vergiftungen zurückzuführen ist, Sterberate, die auf unsicheres Wasser zurückzuführen ist, Erdgasrenten, Stickstoffoxidemissionen, Stickstoffoxidemissionen im Energiesektor, Ölmieten, andere Treibhausgasemissionen, PFC-Gasemissionen, PM2.5-Luftverschmutzung, Menschen, die offene Defäkation praktizieren, Menschen, die mindestens grundlegende Trinkwasserdienste nutzen, Menschen, die mindestens grundlegende Sanitärdienste nutzen, Menschen, die sicher verwaltete Trinkwasserdienste nutzen, Menschen, die sicher verwaltete Sanitärdienste nutzen, Pflanzenarten, Bevölkerung, die in Gebieten lebt, wo die Höhe unter 5 Metern liegt, erneuerbare Stromerzeugung, erneuerbarer Energieverbrauch, erneuerbare interne Süßwasserressourcen, erneuerbare interne Süßwasserressourcen pro Kopf, ländliche Landfläche, ländliche Landfläche, wo die Höhe unter 5 Metern liegt, ländliche Bevölkerung, die in Gebieten lebt, wo die Höhe unter 5 Metern liegt, SF6-Gasemissionen, Fläche, terrestrische und marine Schutzgebiete, terrestrische Schutzgebiete, gesamte Fischereiproduktion, gesamte Treibhausgasemissionen, gesamte Mieten natürlicher Ressourcen, städtische Landfläche, städtische Landfläche, wo die Höhe unter 5 Metern liegt, städtische Bevölkerung, die in Gebieten lebt, wo die Höhe unter 5 Metern liegt, Wasserproduktivität Methodologie - Register."
occur_in,"zusätzliche Bäume Aluminium Cadmium Calcium Kohlenstoff chemische Blattzusammensetzung Chrom Kobalt Kupfer Datum erklärende individuelle Basiswerte Eisen Kalium LDMC Blei Blattgröße Blattmerkmal Standort Magnesium Hauptexperiment Mangan Natrium @MATTER$ Stickstoff Phosphor Polyphenole Probenidentität @ENVIRONMENT$ Strauch individuelle Strauchposition SLA Arten Stomata Strontium Schwefel Tannin Taxon Baum individuelle Baumposition Jahr Zink Finden Sie hier die Liste der Schlüsselwörter: Samplecode Sample.Collector Species Year_Collected Exp_Site Exp_vicinity Exp_Plot Exp_Plot_Position TAG neighbour.tree_TAG shrub.TAG Leaf.fresh.weight Leaf.dry.weight LA SLA LDMC N C CN K Mg Ca Al Ca2 Fe K2 Mg2 Mn Na P S Zn Co Cu Pb Sr Cr Ni Cd214 Cd228 stomata.density average.length average.width Phenolics Tannin Liste der Überschriften der Datenkolonnen in diesem Datensatz Prof. Helge Bruelheide, David Eichenberg, Wenzel Kröber, Martin Böhnke, Christian Ristok Hauptstandorte A und B der experimentellen Plantagen von BEF China 29°08'-29°11 29°08'-29°11 N 117°90'-117°93 117°90'-117°93 E 117.8998 118.1483 29.2852 29.10178 ######## ######## Baum- und Straucharten, die im Hauptexperiment von BEF China gepflanzt wurden Baum- und Straucharten, die im Hauptexperiment von BEF China gepflanzt wurden deichenberg hbruelheide wkroeber mboehnke Hauptexperiment: Blattmerkmale und Chemikalien von einzelnen Bäumen im Hauptexperiment (Standort A & B) Blattmerkmale und Chemikalien von Baumarten in den Hauptexperimentstandorten, einschließlich sekundärer Verbindungen (gesamt phenolische und Tannin-Konzentrationen) und Informationen zu Stomata."
NA,"( fullname : fullname bestehend aus Gattung und Artbezeichnung ; verwenden Sie diesen Namen für ein gegebenes Synonym ; ; Flora von China , Helge Bruelheide ( abgeleitet von datagroup ) ; Quelle : Flora von China , Helge Bruelheide ( abgeleitet von datagroup ) ) Die wissenschaftlichen Artvollnamen basieren auf der `` Flora von @LOCATION$ China , identifiziert von Teng Fang und verifiziert von Helge Bruelheide ( @ORGANISM$ ) und Alexandra Erfmeier ( Kräuter ) ."
influence,"Wir haben die Hypothese aufgestellt, dass ( 1 ) @QUALITY$ und Artenreichtum interagieren, um die Raten von @PHENOMENA$ [ gelöstes anorganisches Stickstoff ( DIN ) und insgesamt gelöstes Phosphor ( TDP ) ] zu beeinflussen und folglich die Produktion von Bakterioplankton ( BP ) und dass ( 2 ) die Komplementaritätseffekte der Diversität auf BP stärker sein werden als auf Nährstoffregeneration, da erstere einen integrativeren Prozess darstellt, der durch multivariate Nährstoffkomplementarität vermittelt werden kann."
NA,"Nummer # Dezimal Kohlenstoff insgesamt insgesamt Der gesamte @QUALITY$ beim Hinzufügen von Ackerland , Weideland , Wald @ENVIRONMENT$ , Fischgründe , bebautem Land und Kohlenstoff-Fußabdrücken zusammen Nummer # Dezimal Gesamt qscore QScore Ein Datenqualitätsbewertungssystem, um die Datenqualität eines Landes zu zeigen, das aus zwei Komponenten besteht, einem Zeitrahmenwert ( ohne das letzte Jahr und bezeichnet durch eine Zahl von 1 bis 3 ) und einem Wert für das letzte Jahr ( bezeichnet durch einen Buchstaben von A bis D ) ."
NA,"Die Identifizierung von Managementansätzen, die einheimische @ORGANISM$ und damit verbundene ökologische Prozesse innerhalb von @ENVIRONMENT$ erhalten, hat daher Priorität."
occur_in,"Hier haben wir systematische Naturschutzplanung angewendet, um potenzielle Gebiete für @PHENOMENA$ im kontinentalen @LOCATION$ zu identifizieren, mit dem Ziel, die Repräsentation der terrestrischen Artenvielfalt im Netzwerk der geschützten Gebiete zu erhöhen."
NA,"Indikatoren : Zugang zu sauberen Brennstoffen und Technologien zum Kochen , Zugang zu Elektrizität , Angepasste Nettosparungen , Angepasste Ersparnisse , Landwirtschaftliche Flächen , Landwirtschaftliche Methanemissionen , Landwirtschaftliche Stickstoffoxidemissionen , Jährliche Frischwasserentnahmen , Aquakulturproduktion , Ackerland , Durchschnittlicher Niederschlag in Tiefe , Vogel @ORGANISM$ , CO2-Emissionen , CO2-Emissionen aus Strom- und Wärmeproduktion , CO2-Emissionen aus gasförmigem @MATTER$-Verbrauch , CO2-Emissionen aus flüssigem Brennstoffverbrauch , CO2-Emissionen aus der verarbeitenden Industrie und dem Bauwesen , CO2-Emissionen aus anderen Sektoren , CO2-Emissionen aus Wohngebäuden sowie gewerblichen und öffentlichen Dienstleistungen , CO2-Emissionen aus festem Brennstoffverbrauch , CO2-Emissionen aus dem Verkehr , CO2-Intensität , Fangfischproduktion , Kohlenmieten , Fortschrittsbewertung zur Risikominderung von Katastrophen , Dürren , Stromproduktion aus Öl , Stromproduktion aus erneuerbaren Quellen , Energieintensitätsniveau der Primärenergie , Energiebezogene Methanemissionen , Fischarten , Waldfläche , Waldmieten , GHG-Nettoemissionen/Entnahmen durch LUCF , HFC-Gasemissionen , Landfläche , Landfläche, wo die Höhe unter 5 Metern liegt , Säugetierarten , Meeresnaturschutzgebiete , Methanemissionen , Methanemissionen im Energiesektor , Mineralmieten , Sterberate, die auf Haushalts- und Umweltluftverschmutzung zurückzuführen ist , Sterberate, die auf unbeabsichtigte Vergiftungen zurückzuführen ist , Sterberate, die auf unsicheres Wasser zurückzuführen ist , Erdgas-Mieten , Stickstoffoxidemissionen , Stickstoffoxidemissionen im Energiesektor , Öl-Mieten , Andere Treibhausgasemissionen , PFC-Gasemissionen , PM2.5-Luftverschmutzung , Menschen, die offene Defäkation praktizieren , Menschen, die mindestens grundlegende Trinkwasserdienste nutzen , Menschen, die mindestens grundlegende Sanitärdienste nutzen , Menschen, die sicher verwaltete Trinkwasserdienste nutzen , Menschen, die sicher verwaltete Sanitärdienste nutzen , Menschen mit grundlegenden Handwascheinrichtungen einschließlich Seife und Wasser , Pflanzenarten , Bevölkerung, die in Gebieten lebt, wo die Höhe unter 5 Metern liegt , Bevölkerung, die in Slums lebt , Erneuerbare Stromerzeugung , Erneuerbare Energieverbrauch , Erneuerbare interne Frischwasserressourcen , Erneuerbare interne Frischwasserressourcen pro Kopf , Ländliche Landfläche , Ländliche Landfläche, wo die Höhe unter 5 Metern liegt , Ländliche Bevölkerung, die in Gebieten lebt, wo die Höhe unter 5 Metern liegt , SF6-Gasemissionen , Oberfläche , Terrestrische und marine Schutzgebiete , Terrestrische Schutzgebiete , Gesamte Fischereiproduktion , Gesamte Treibhausgasemissionen , Gesamte Mieten natürlicher Ressourcen , Urbane Landfläche , Urbane Landfläche, wo die Höhe unter 5 Metern liegt , Urbane Bevölkerung, die in Gebieten lebt, wo die Höhe unter 5 Metern liegt , Wasserproduktivität Methodologie - Register Quelle : Zuletzt aktualisiert am : ######## Lizenz - Creative Commons Attribution International CC-BY environment_indicators_for_india_1 land_name Ländername string # string land_name country_iso3 Ländercode ISO3 string # string country_iso3 jahr Jahr gyear # gYear jahr indicator_name Indikatorname string # string indicator_name indicator_code Indikatorcode string # string indicator_code wert Wert nummer # Dezimal wert data/environment_indicators_for_india_1.csv csv original/environment-indicators-for-india-1.csv original/environment-indicators-for-india-1.csv csv text/csv 375066 umwelt hxl indikatoren indien"
NA,"Es ist höchst unwahrscheinlich, dass artenarme Plantagen, die möglicherweise optimal für die @QUALITY$-Produktion sind, artenreiche Assemblagen in einer Kombination von Funktionen übertreffen, einschließlich der gesamten @MATTER$-Speicherung und der Kontrolle über Wasser- und Nährstoffflüsse."
NA,"Hier verwenden wir eine Meta-Analyse, um eine quantitative Bewertung der Auswirkungen von Änderungen in der Landnutzung und im Landmanagement über eine Reihe von sukzessiven/Extensivierungsübergängen ( konventionelles Ackerland – keine oder reduzierte Bodenbearbeitung – Grünland – bewaldetes Land ) auf Gemeinschaftsmetriken für zwei funktional wichtige @ORGANISM$ , @ORGANISM$ und Pilze bereitzustellen."
occur_in,"Biodiversitätsinventare und Erhaltung der @ORGANISM$ in der bootlosen @ENVIRONMENT$, Papua-Neuguinea Hintergrund Die effektive Verwaltung und Erhaltung der Biodiversität basiert auf klar definierten Erhaltungszielen."
NA,"zusätzliche Bäume Aluminium Cadmium Calcium Kohlenstoff chemische Blattzusammensetzung Chrom Kobalt Kupfer Datum erklärende individuelle Basiswerte Eisen Kalium LDMC Blei Blattgröße Blattmerkmal Standort Magnesium Hauptexperiment Mangan Natrium Nickel Stickstoff Phosphor Polyphenole Probenidentität Strauch Strauchindividuum Strauchposition SLA @ORGANISM$ Stomata @MATTER$ Schwefel Tannin Taxon Baum Individuum Baumposition Jahr Zink Finden Sie hier die Liste der Schlüsselwörter: Samplecode Sample.Collector Species Year_Collected Exp_Site Exp_vicinity Exp_Plot Exp_Plot_Position TAG neighbour.tree_TAG shrub.TAG Leaf.fresh.weight Leaf.dry.weight LA SLA LDMC N C CN K Mg Ca Al Ca2 Fe K2 Mg2 Mn Na P S Zn Co Cu Pb Sr Cr Ni Cd214 Cd228 stomata.density average.length average.width Phenolics Tannin Liste der Überschriften der Datenkolonnen in diesem Datensatz Prof. Helge Bruelheide, David Eichenberg, Wenzel Kröber, Martin Böhnke, Christian Ristok Hauptstandorte A und B der experimentellen Plantagen von BEF China 29°08'-29°11 29°08'-29°11 N 117°90'-117°93 117°90'-117°93 E 117.8998 118.1483 29.2852 29.10178 ######## ######## Baum- und Straucharten, die im Hauptexperiment von BEF China gepflanzt wurden Baum- und Straucharten, die im Hauptexperiment von BEF China gepflanzt wurden deichenberg hbruelheide wkroeber mboehnke Hauptexperiment: Blattmerkmale und Chemikalien von einzelnen Bäumen im Hauptexperiment (Standort A & B) Blattmerkmale und Chemikalien von Baumarten in den Hauptexperimentstandorten, einschließlich sekundärer Verbindungen (Gesamtphenol- und Tanningehalte) und Informationen zu Stomata."
NA,"-- - 6-stellige Metalltags, die mit 3 beginnen, wurden auch für @ENVIRONMENT$ Abfallgegenstände verwendet -- die Referenzdatei, die @MATTER$ Tags mit Baumindividuen-Tags verknüpft, heißt ""Baumstamm-Referenzliste für die Vergleichsstudienstandorte (CSPs)"" (TagMBa: Silber-ID, die von Martin vergeben wurde, in diesem Fall wurde der Baum von Martin als lebendig und von Anja als tot betrachtet) CSP Metalltagnummer (Bäume, holzige Abfälle); Datengruppe Beschreibung: CSP Metalltagnummer (Bäume, holzige Abfälle); Datengruppe Beschreibung: CSP Baumindividuen wurden hauptsächlich mit Metalltags, aber auch mit zusätzlichen Tags markiert."
occur_in,BESCHREIBUNG Dieses Datenset zeigt Punktstandorte von @ORGANISM$ @ENVIRONMENT$.
NA,"Möglichkeiten zur Quantifizierung von Niederschlägen: Niederschlagsmenge Freifeld (Sammelbehälter) mm gemessen mit einem Niederschlags-Sammelbehälter; Niederschlagsmenge Freifeld (vaisala) mm gemessen mit dem vaisala-Sensor -- - durchschnittliche Niederschlagsintensität Freifeld (vaisala) mm/h gemessen mit dem vaisala-Sensor -- - Spitzen-Niederschlagsintensität Freifeld (vaisala) mm gemessen mit dem vaisala-Sensor -- - Durchschnitt der fünf höchsten fünfminütigen Intensitäten Freifeld (vaisala) gemessen mit dem vaisala-Sensor -- - Niederschlagsmenge (Kippbehälter) mm gemessen mit dem Kippbehälter-Niederschlagsmesser -- - durchschnittliche Niederschlagsintensität (Kippbehälter) mm/h gemessen mit dem Kippbehälter-Niederschlagsmesser -- - @QUALITY$ (Kippbehälter) mm/h gemessen mit dem Kippbehälter-Niederschlagsmesser (thoughfall_mm: @PHENOMENA$ wie gemessen mit den Durchfall-Sammelbehältern) Millimeter realer Niederschlag Niederschlag, der an der Klimastation oder lokal innerhalb der Standorte gemessen wurde."
NA,"zusätzliche Bäume Aluminium Cadmium Calcium Kohlenstoff chemische Blattzusammensetzung Chrom Kobalt Kupfer Datum erklärende individuelle Basiswerte Eisen Kalium LDMC Blei Blattgröße Blattmerkmal Standort Magnesium Hauptexperiment Mangan Natrium Nickel Stickstoff Phosphor Polyphenole Probenidentität Strauch Strauchindividuum Strauchposition SLA @ORGANISM$ Stomata Strontium Schwefel Tannin Taxon Baum Individuum Baumposition Jahr @MATTER$ Finden Sie hier die Liste der Schlüsselwörter: Samplecode Sample.Collector Species Year_Collected Exp_Site Exp_vicinity Exp_Plot Exp_Plot_Position TAG neighbour.tree_TAG shrub.TAG Leaf.fresh.weight Leaf.dry.weight LA SLA LDMC N C CN K Mg Ca Al Ca2 Fe K2 Mg2 Mn Na P S Zn Co Cu Pb Sr Cr Ni Cd214 Cd228 stomata.density average.length average.width Phenolics Tannin Liste der Überschriften der Datenkolonnen in diesem Datensatz Prof. Helge Bruelheide, David Eichenberg, Wenzel Kröber, Martin Böhnke, Christian Ristok Hauptstandorte A und B der experimentellen Plantagen von BEF China 29°08'-29°11 29°08'-29°11 N 117°90'-117°93 117°90'-117°93 E 117.8998 118.1483 29.2852 29.10178 ######## ######## Baum- und Straucharten, die im Hauptexperiment von BEF China gepflanzt wurden Baum- und Straucharten, die im Hauptexperiment von BEF China gepflanzt wurden deichenberg hbruelheide wkroeber mboehnke Hauptexperiment: Blattmerkmale und Chemikalien von einzelnen Bäumen im Hauptexperiment (Standort A & B) Blattmerkmale und Chemikalien von Baumarten in den Hauptexperimentstandorten, einschließlich sekundärer Verbindungen (Gesamtphenol- und Tanningehalte) und Informationen zu Stomata."
NA,"Wir haben die elementare Stöchiometrie in @ENVIRONMENT$ Pflanzengewebe (Verhältnisse von Kohlenstoff, @MATTER$, Phosphor und Kalium) und deren Beziehung zur Pflanzenvielfalt in einer 5-jährigen Studie in einem großen Biodiversitätsexperiment in der Graslandschaft (Jena-Experiment) untersucht."
NA,"Bewertungen der Auswirkungen von Dürre auf die Vegetation in China mit den optimalen Zeiträumen des klimatischen Dürreindex @PHENOMENA$ werden voraussichtlich in Häufigkeit und Schwere aufgrund der globalen Erwärmung zunehmen, und ihre Auswirkungen auf @ENVIRONMENT$ werden typischerweise umfassend mit klimatischen Dürreindizes, wie dem multi-skalaren Standardisierten Niederschlags- und Verdunstungsindex (SPEI), bewertet."
NA,"Der größte Verbrauchsenergiebereich ist @PHENOMENA$ aus hydroelektrischen Reservoirs, gefolgt von Bewässerungswasser für Biokraftstoff-Rohstoffe und Wasser, das zur Stromerzeugung aus @MATTER$ verwendet wird."
NA,"Inhalte von Kohlenstoff, Stickstoff und Schwefel sowie pH-Werte (H2O und @MATTER$) von sechs @QUALITY$ Inkrementen pro CSP."
NA,"Möglichkeiten zur Quantifizierung von @PHENOMENA$: Niederschlagsmenge Freifeld (Sammelbehälter) mm, gemessen mit einem Niederschlags-Sammelbehälter; @QUALITY$ Freifeld (vaisala) mm, gemessen mit dem vaisala-Sensor -- - durchschnittliche Niederschlagsintensität Freifeld (vaisala) mm/h, gemessen mit dem vaisala-Sensor -- - Spitzen-Niederschlagsintensität Freifeld (vaisala) mm/h, gemessen mit dem vaisala-Sensor -- - Durchschnitt der fünf höchsten fünfminütigen Intensitäten Freifeld (vaisala), gemessen mit dem vaisala-Sensor -- - Niederschlagsmenge (Tipping-Bucket) mm, gemessen mit dem Tipping-Bucket-Regenmesser -- - durchschnittliche Niederschlagsintensität (Tipping-Bucket) mm/h, gemessen mit dem Tipping-Bucket-Regenmesser -- - Spitzen-Niederschlagsintensität (Tipping-Bucket) mm/h, gemessen mit dem Tipping-Bucket-Regenmesser (am_b: Niederschlagsmenge Freifeld (Sammelbehälter) mm -- Niederschlagsmenge (Sammelbehälter) -- gemessen mit einem Niederschlags-Sammelbehälter) Millimeter reale Niederschläge, die an der Klimastation oder lokal innerhalb der Standorte gemessen wurden."
have,"Auswahl der Konkurrenten: Alle Nachbarn innerhalb einer @QUALITY$ von 2-Jan der Höhe des Zielbaums wurden als Konkurrenten bezeichnet CSP #ERROR! Ziel @ORGANISM$ Blattgewohnheit (fct_gr), fct_gr Blattgewohnheit (fct_gr: funktionelle Gruppe des Ziels, laubabwerfend oder immergrün."
NA,"@ENVIRONMENT$ fehlt oft die Infrastruktur und beherbergt Stämme mit ausgeprägten genetischen @QUALITY$, soziokulturellen Überzeugungen und Praktiken, die die Dynamik der Malariaübertragung erheblich beeinflussen."
NA,"(CSP10: BEF-Forschungsparzelle, in der die Häufigkeit von @ORGANISM$ x geschätzt wird) dimensionslos reale @QUALITY$ Anzahl der Individuen, die für die jeweilige Kategorie bestimmt wurden."
have,-- - Die Kronenlänge wird als die gesamte Baumhöhe minus die Höhe des Gabelungspunktes berechnet. Das Kronenverhältnis wurde als Kronenlänge geteilt durch die @QUALITY$ des @ORGANISM$ (ad: absolute Kronenverschiebung) dimensionslos reale Kronenarchitektur. Kronenradien in den acht subkardinalen Richtungen wurden mittels eines Kronenspiegels bestimmt.
influence,"Wir zeigen, dass I. noli-tangere und I. textori die gleiche @PHENOMENA$ Nische teilen (d.h. Blütezeit, @ORGANISM$ und Position des Pollens am Körper des Bestäuber)."
have,"Es würde dann nur im zentralen Unterplot als Beitrag zur Biomasse gezählt werden. Hilfsdaten ; Datengruppenbeschreibung : Hilfspflanzenhöhe ( Höhe ), Meterhöhe messen @ORGANISM$ @QUALITY$ ( Höhe : Höhe des Stammholzes : Die Höhe wird an allen aufrechten CWD ( d.h. ."
NA,"Angesichts der Einschränkungen bei der Verwendung von Organebene-Eigenschaften zur Vorhersage der ökologischen Leistung von Arten zeigen aktuelle Fortschritte, die Toleranzen bei niedriger Ressourcenverfügbarkeit als pflanzenfunktionale @QUALITY$ verwenden, die oft verborgenen Rollen, die diese Faktoren bei der Strukturierung von @ENVIRONMENT$ spielen, und werden zentral für die ökologische Klassifizierung von Pflanzen."
NA,"In dieser Studie verwendeten wir kulturbasierte und unabhängige Methoden, um die Gemeinschaftsstruktur und Diversität von Chemolithoautotrophen in landwirtschaftlichen und küstlichen, kahlen salinen @ENVIRONMENT$ ( niedrige und hohe @QUALITY$ ) zu bewerten."
